ProductionVolume,ProductionCost,SupplierQuality,DeliveryDelay,DefectRate,QualityScore,MaintenanceHours,DowntimePercentage,InventoryTurnover,StockoutRate,WorkerProductivity,SafetyIncidents,EnergyConsumption,EnergyEfficiency,AdditiveProcessTime,AdditiveMaterialCost,DefectStatus
928,15163.134011884298,93.69450327762009,5,3.154008203501353,99.63669899178049,19,4.506017872821772,3.978705256411156,0.032004583134315,89.04593367817442,5,3556.69025375065,0.30181595682030216,4.709227861261629,206.66938099203196,1
914,9677.957868753248,84.24162474954755,1,3.961340554981676,66.23705008695326,16,0.3505489636215542,8.38540750769436,0.07134622346604667,95.47749622123993,7,1843.5879035563864,0.468388987684461,4.640604209039385,175.5415182889708,1
248,16609.870672291436,84.77995360423103,1,2.429844625879873,70.14199103727637,15,1.3430659637631108,3.060352841000606,0.05075336069203808,81.69031018322437,6,1310.1330328948272,0.21706724289867033,8.348132656541878,482.6248497030636,1
179,16593.822228141726,85.62569127106069,1,3.9130508628910694,63.56064498935585,9,0.772696990145747,9.953325058348272,0.06689986771130042,95.79506537663562,4,4987.676000283176,0.12260148829184786,2.9646147226789856,324.5165846383144,1
985,12819.440714812084,88.22254556518759,5,2.173113460735411,70.86954065937927,4,2.6690585712917243,4.616782208782335,0.011093652251567776,82.12164724218592,9,2078.518511851221,0.46655088180549675,8.479222623150664,341.6763648897767,1
312,19640.207349188204,84.68650131301054,5,1.5984255762167106,90.71750206472045,13,3.749916585151592,9.37574500406663,0.05188478751160991,84.14918056158123,1,1564.2126605152157,0.18682706285533707,6.91352968997873,413.15818361679135,1
302,6883.253221439801,80.39302965493695,1,3.780560395818359,94.116974327138,23,1.4777160557798381,3.520264638684373,0.03922195535122204,90.31764236659342,9,3797.9614983887054,0.25161118959068296,2.9825215101723246,132.49066343991328,1
863,5254.2149733437145,97.58786113614391,5,2.3885253147077075,91.15570580410287,18,3.7899803869266084,3.503180159555214,0.04518495668337076,89.2634920004485,5,4286.728623687608,0.3123566498072309,1.5886679125681962,385.5057071187115,1
328,16552.37317635644,99.31219662761768,0,4.916196969467877,85.24263112670785,3,3.34357786534584,6.52268546434459,0.09662083329442364,99.77717949468096,9,1256.3099725053867,0.4903521882192854,7.974932872950628,166.05605502892814,1
775,17107.33306047324,86.83140774063136,0,2.0726833203864548,80.55866050090583,19,3.641111047037584,2.4048006792374235,0.013628890483689227,91.78947426524878,4,1421.5732298791481,0.3141073766514393,2.970667412345681,396.1924340305824,1
326,6803.108436808643,86.77013758850946,4,4.647773392389797,88.34817156854587,15,4.741218566513266,8.408023181084744,0.07547001764113984,86.54871190493827,3,1360.6952943281833,0.27909732261939163,9.00160146750547,156.5314686509509,1
758,8983.74249437909,80.14183625548742,3,4.698331468551857,75.63334197068887,23,2.123059303933514,5.516922005344431,0.03303427941732814,98.0029773708797,9,1187.8372132900447,0.3334553918070587,2.168067496282652,432.9974799494385,1
631,5263.285450499434,93.60501376660748,0,1.5883382617913577,93.65233405998808,14,1.7128401230573957,7.593571786822836,0.029035798762376233,86.24429913565007,4,3637.8259145371353,0.4883232639668551,6.54728108326752,372.406504290805,1
540,9399.629161708472,96.50879791497258,4,4.09199531714606,87.08760375907141,8,3.419236040658438,3.397057627968155,0.02707773958992653,85.4755127037658,8,3353.2527589574565,0.42717783950257615,7.2295155434936005,254.35611554096815,1
501,16597.128108780074,82.93216600720007,2,2.448835273150543,87.91218793977635,2,4.037785707388951,7.138858806289523,0.0348781553222891,89.88743590397719,1,3651.226626239732,0.16758725452476886,6.919321731014972,243.5337775610334,0
146,12769.407915688684,83.19332698734301,3,4.628861272536566,81.43743972516285,22,0.9572264585463586,6.752565234813549,0.03571170595936061,98.26349568946158,5,3022.6686530967245,0.4213040059616836,3.84426833046629,159.57882542236783,1
332,10221.43389752432,95.80166499942875,0,2.5255592268585745,95.4091593684469,8,4.233998004073807,8.04529001534355,0.027074700518197138,94.17028510517677,8,4270.030741622326,0.43643962392155544,8.879711708984214,461.62134230644665,0
404,10576.089423594954,92.32581496708289,2,3.8493667280181474,70.0805893471621,17,0.289262454995457,4.379210341207765,0.0667493147773476,93.54966430934661,9,3186.673209994302,0.3762776415833865,7.928247850738725,147.411709139525,1
625,5020.304385732023,80.89721115255433,4,2.6013533412370906,75.24590613444202,3,0.03196876038009777,9.465324599772075,0.004772198370024939,94.52154530077526,4,4674.987739198499,0.3628933836669057,5.591857074591527,288.8309554116503,0
242,9497.007913478537,92.45093980924564,0,1.5251034007078528,91.10570278710756,18,0.7921357470308971,9.690408555165856,0.03322938058058842,93.19281221551776,5,2942.594130015973,0.27635080033912174,6.429637251446039,194.6073819159214,1
514,14696.881124568958,86.17835445687533,0,1.3970755802510884,79.70995584517351,23,4.893335934866163,8.944988889770837,0.028020560683606935,95.19592719335891,9,4162.6346448463955,0.35667815484778154,6.097341042526363,498.5310032076104,1
612,19612.916657245354,87.37450310941692,5,2.414440374153555,95.56856053696762,3,2.6178268880888824,6.576270129284334,0.07514180205498701,83.85524043458267,3,2629.4414147345365,0.3950299888609031,9.520287196108827,334.33762060747927,0
472,17705.912404758492,95.3946283659376,2,3.8997259565639673,73.85597279051409,8,0.23283705757054685,5.362306165290804,0.0146498544019553,83.54516573523203,4,2740.8955791057715,0.14912809922971962,9.067719131013604,159.83380135640513,1
665,5353.924469682937,96.21870385345221,0,3.222821683313451,74.7732067527858,0,4.985878420248564,2.463939348559639,0.09406871420972329,87.24326687582807,7,4395.968180951668,0.2029319840733743,3.1194755664046303,367.0255990487228,1
985,18478.40907012259,88.00713253679662,1,3.598831804552445,95.54943157546501,0,3.7245562741351126,9.577822411687917,0.017051861204515496,97.01919557591665,0,1430.6393414306533,0.17763275158651762,3.364837999435406,496.64360688902053,1
358,16747.976199479388,98.9430587201271,5,1.770468578293741,78.57481280728165,19,4.190025379756081,9.614250749586935,0.03700273640635512,94.2890843099342,0,3259.671019932832,0.4364847347624058,9.832942649191892,342.01731224614963,1
755,16705.641853564706,88.12925435904144,5,2.6664590568092246,80.64498336809947,18,1.0647026324004172,2.149507639837471,0.019970019343912262,91.32946685685539,9,3905.3458711151425,0.3720010366127071,3.1290463175758183,282.9516378224778,1
570,11869.936385053572,95.4367207046022,0,0.6997786923619715,73.31054861342717,2,0.5272471711817883,4.855100373125761,0.028669794347209055,80.3889487495624,3,4001.6824616682147,0.28031141583007063,9.581313920343357,217.30804864746185,1
111,10970.079394317541,89.67754529128518,5,4.178895871811543,71.06679768716327,9,2.575424713588172,9.040290946066094,0.07610247006681249,84.71604567871734,9,3365.9741086799017,0.4304223001953873,6.847783345870706,136.84936593150718,1
429,9543.73593249789,97.95064653044167,3,4.954514730079436,86.23794843353568,11,3.860878421411212,2.6468162643169464,0.047640471873836,96.07027885099798,2,2792.257936638055,0.3867125359970043,1.450984951369608,191.29851959595504,1
835,5985.422884315487,98.15522487300358,2,2.330955781811019,64.79362646164816,17,3.188903261592488,3.572531013681659,0.016257571731025,84.84973386168437,4,2043.129775467031,0.46543723261811876,4.021544795147502,321.44831182594953,1
883,8423.530452405486,81.74833615742168,3,0.5493364390919451,95.17090564731637,13,3.1552966575908554,9.829418534556726,0.004663487864457372,94.60580394381894,9,4637.7049414164885,0.13072279843916632,5.285386647216025,401.5142794598329,1
457,8699.05452467037,98.72986662620451,4,1.2640668779792632,91.16812547060431,9,3.7854804184415993,8.778310496962789,0.022991622017027504,83.69268529859768,7,2479.1517900853014,0.3036629526164941,8.497836023054067,451.17235609185985,0
507,12261.156045653024,96.5106968304083,3,3.436370949876885,67.62993054823211,9,1.13510412776756,9.296507952670108,0.0945602778526021,92.12735116398717,0,4195.968354133383,0.3826991614305021,3.9572687194781646,417.4849001490682,1
767,16211.666098950409,95.82621428625333,1,3.2543569319173664,87.76079783298262,17,3.307596409054947,3.1372353492425376,0.08453167481880335,92.56422733401004,4,1126.662451850545,0.1829972747219383,3.795204809120918,150.18608054896708,1
472,12107.1474259692,84.01822679371045,5,4.045391238134948,84.10531685142539,23,1.9605533456767865,3.6905276717347597,0.04401737159240087,95.03932451372964,4,1928.6768587464364,0.23085049278854564,9.282369331257977,409.3839540052187,1
107,5867.6667417074095,96.1023841750933,5,1.6424780493248068,67.38140202946576,0,0.348767426601696,6.843332674813992,0.048199522194598304,88.76684801791279,1,2382.3391715364905,0.26759050052793065,1.7113091086105614,332.64181845832223,1
221,19366.84701482306,97.00265469370073,1,3.9363436199621034,70.9281402420093,14,1.0107130312169266,6.013905768021593,0.08993661393789949,92.65349398170945,4,3686.296253240817,0.4177302473082357,5.963690932434958,287.64302300192946,1
447,19140.864786411683,85.78300668908302,5,3.595928096856514,76.35946014935337,7,3.9700186960244626,4.388027124376391,0.05913453823757353,89.7393957744057,7,2277.323228647564,0.29743048042287806,5.5381534286329295,329.10564738883227,1
775,16777.843147226125,99.04520156724648,3,1.9526652397122948,87.96970940981896,2,4.479653490402285,9.07077039789797,0.08807670651487634,98.94676090796625,9,1165.4552032772285,0.29714801313911576,1.5160128420025933,103.230131508995,0
189,19869.918523463308,80.99720292798328,4,2.954696666256329,85.54893635268024,17,1.4141090576418847,9.211108924284584,0.04918391043523406,90.43761454037015,6,1695.4700642160642,0.27235504742085814,1.7898329846737955,127.09209718841072,1
747,13167.234992003945,82.99818506494279,0,1.1627321382424702,81.28939390706792,8,0.9518046900284105,4.333472081172889,0.020009761911882598,84.19195766256375,1,2036.661409477304,0.19143563571852618,4.437706896802041,310.3397116291925,0
797,19441.525253798092,90.75162276103029,1,2.536540265460122,90.73642172456137,15,0.13362252122587404,3.2460251247355183,0.0725926979942235,93.35785098277273,5,1704.1899197432763,0.46922861424510587,2.207450974103029,169.44769979262304,1
415,6134.075609251262,91.5158494224462,3,4.465388028000384,90.31750958424664,20,4.73848694293406,3.192739366162508,0.05263933195790126,90.96934656416826,9,1814.8982405645336,0.2271204482626702,5.302647140030703,318.21638085337327,1
277,10485.21122392057,92.90300166601807,3,2.3953612092142587,84.71436616249024,14,3.419274625176039,5.8754015631355125,0.06684395799684688,96.07658994440294,0,4075.8277626934178,0.32698626430796024,6.479999968664614,241.68542874992607,1
639,8380.719020101487,80.33938258630933,3,4.278050179139399,91.47960333539301,4,4.785150525215801,3.0633479632108234,0.015723091669949462,83.53823195186487,9,2648.1345758018406,0.15951189420892262,7.222570160526791,462.9648082699011,1
831,7937.49626201405,99.20733549244261,0,3.1561401436686247,73.37053499116837,12,4.319245914852774,5.786721776761802,0.06476018019189457,85.2187920534781,9,2620.716978671701,0.2736973568396189,5.91823059328688,479.8733709217815,1
968,7112.044233390141,80.89176185468288,2,1.3634452089606055,95.24998113290422,21,1.7023329634520383,5.6954725828788595,0.038225714740512055,98.43258214795443,2,4866.425346637945,0.46152140646768713,4.416940143039811,491.9136452274078,1
140,14336.20462348995,82.86123905446804,5,3.114978101140534,84.59640343207764,19,0.563415228777534,9.072881705645257,0.033199775281119594,98.60052226492593,5,2786.807351776801,0.49818609540423686,2.16782763944172,459.57519835312746,1
839,16719.827836209573,80.28029035052114,5,2.7769249812067853,92.89454055249722,6,2.4952839743006887,4.369683518400296,0.06714755410726021,88.84513532949782,8,4710.63253012958,0.24470074269338685,3.227368733263698,494.35634047693316,1
803,13674.47599130541,91.33716866588189,4,2.293886008383728,81.85116419161136,15,0.13406898908835507,6.48521966912782,0.05922391132609566,80.9550236423686,0,2196.2523928667215,0.16159621852573422,4.774795093142682,382.4588502957447,1
601,7204.440643823145,98.64533767841945,2,1.0383369778223166,68.73752979954722,6,0.7495831407172482,7.947998914272771,0.06491074289367045,86.1311013725192,5,2602.5050396166926,0.22578061069215805,9.317030350620705,484.2169119604206,1
244,17166.856549002063,93.31894332160928,5,2.3751889873125345,81.69640514713234,21,1.1671631450754179,6.767318360399251,0.09653330642314913,84.94245308842557,1,2585.1334242698485,0.2308967073548078,2.8234052307495556,356.71698618273086,1
300,14539.320607455928,96.45314936960855,4,0.827430693078322,74.84446655106352,15,3.328232980722376,9.632542759841096,0.07011964695694178,88.29353703989844,8,3184.3153292585775,0.35780351771292707,4.720098078393899,423.6856827542881,1
823,10822.485591904933,80.26562406917161,4,0.9444607312943807,87.89996144148378,12,2.5493873697704803,6.81821984399816,0.06408989622728906,86.35601237757174,1,3336.989163415809,0.2984626897978241,7.590779716366487,152.76399708948412,1
560,15111.954433040944,90.84030596959452,3,2.371624398197222,79.03175166938944,16,1.512097780563989,9.214897427760896,0.06135530418414044,96.57984687704908,2,1992.5001161690755,0.4073838913062522,7.346830168017051,373.0398350410232,1
831,8898.574688642493,89.19125955011043,1,1.8742166688580868,93.44451219710751,8,2.8238419959566996,3.9604511140299437,0.03987142493537393,80.06072038250907,1,4174.337001668475,0.38052131379899246,9.690333350265488,472.44132373410383,1
851,10177.883127413159,89.97935888441586,3,4.664949466380006,87.12290049287667,11,0.6260132444418365,6.486022182235491,0.08391916911421816,92.89263707022997,3,2986.10381870717,0.20052348957009852,2.7181116701170693,316.0192966131051,1
657,18762.287646979854,81.44426370670377,0,2.190676124211217,87.38177732125295,12,3.778540634093063,6.3464474125332355,0.03809386025057107,93.28540450312087,3,1028.1742140752299,0.4137022759543113,1.1486765043996567,174.7278854121237,1
646,9357.567585071305,93.68870722138615,5,3.910361549324451,68.68621333964259,8,3.5601756937664213,9.915616881120668,0.07002436343255618,93.21253150578086,9,3365.3625332667207,0.43898474676592636,3.900909348884825,310.7554242900006,1
352,12049.824022369048,90.06440829717269,4,2.886113868648092,99.36999065965162,4,1.082513378402647,3.636050507192988,0.029314364471466715,90.4118936102914,0,4192.237766116546,0.33935607590160066,2.3472335123444443,382.77639762379533,0
489,18352.117060940218,95.30297699722527,1,3.6683855088905095,93.66700837085955,6,3.0319577788815337,3.1279471869278197,0.014775644176628711,92.22208146219606,7,2001.8669512618312,0.4710670836994305,5.936221471451556,407.9153996389592,1
693,15615.820254012911,89.7058126812343,5,1.6705219235692963,91.56019538242779,0,2.5165130214861895,6.893376621043363,0.012976330729799613,96.2098862307418,4,1151.484037447704,0.4131792490938201,9.089011497252102,309.4808039727935,0
982,5933.048392470541,82.98763272452864,4,4.738572377772481,73.2086090064011,3,0.3040815592489987,3.7895371466565066,0.06345588566907985,95.68393557376763,7,4228.714622602891,0.3381583627492796,7.194041496752885,186.94720968746003,1
355,7209.545664184556,92.96513908155644,4,2.8853982361149075,81.42526611388928,3,1.3907695841806722,7.113242765202319,0.03279549304795903,80.69250754356821,5,4905.106863886509,0.46246639892533203,2.222189707151124,470.6755154314989,0
808,5117.623861578752,83.44772724210333,3,4.240958320783624,65.48412752297314,15,4.997413520119262,9.779912708156406,0.027504928859239355,80.60873071474617,1,1306.2544586596096,0.3401433920962156,2.0448102195593867,409.44696658134285,1
914,14463.826853437451,97.4478912670963,1,2.1427056206425106,81.53903906650824,4,0.4976783055540801,9.57204796317966,0.05920593293564674,96.77889625540982,6,4752.147229302885,0.3084764509349361,9.203048319478844,208.2753602470416,1
549,11715.101381156275,92.26232478138483,1,0.9509510707273604,65.83556985933149,21,2.5320565351108035,3.848824197151984,0.0025669754465501905,91.49459375061126,9,2437.0976479042483,0.24250333616444109,5.388485949031603,424.7251669585498,1
109,7014.122763534133,83.14407767113909,5,3.5317024147438194,82.12151375958405,3,4.246668773072885,3.3671707856971915,0.02462256519846745,99.14854670538384,8,4765.75843435235,0.4531453322377782,9.313056927903675,239.14505980722365,1
923,19369.011815851554,99.24676114962413,4,0.5349184175184102,85.94887520619622,5,1.5032593650258197,6.485914297300366,0.03405472853170876,88.63183193832951,6,3595.357296009787,0.14909086834912866,7.625959439887148,224.9725378673523,1
897,12944.895859184298,90.36730926670641,1,2.638818394544787,75.6078386899961,22,1.3035431949687526,6.694218305785201,0.0708373590607198,83.53483642791488,4,4560.977249793654,0.28940108568698253,9.940136145718608,445.23065093885765,1
341,8628.399411693337,81.4579690374331,1,1.3676085619990666,79.94179513325173,2,4.4539652584516185,7.298000571045202,0.054500124716375054,89.46469824775619,3,4143.332100205654,0.3149653327500087,8.84104968394876,449.2940827268485,0
350,12509.053567320614,92.53665808830135,5,3.3231897699591295,95.02613550698344,7,1.5241497349078652,7.9319274078944675,0.08559886171264496,88.73088615923047,7,1111.9909712825074,0.3218996427079107,4.727909730356247,259.39256112759165,1
976,15194.304991026616,85.06397814025621,3,4.907389429120335,64.34252578811237,16,3.2574665562639598,6.807658485376034,0.03345063629985069,90.34354762877032,5,1261.7700093002154,0.3607559321940973,7.824050447964314,103.5691220326258,1
104,6143.588269603467,96.07386903754605,2,2.5898130784429068,91.66931571998612,17,3.7015649216549127,2.8940240297573023,0.029644099227541566,96.158944677539,4,3102.9784204741763,0.30231824970152626,5.2410535058795045,174.62624855999675,1
218,9120.55722571838,96.35644147132382,0,4.1787421543655,66.83018203984786,17,3.9430887465355253,8.321263764555582,0.0033197408565010522,93.11167975873552,6,1518.4760793796504,0.20272725905597083,3.0976506378920314,463.71853128982343,1
900,17104.482363259904,99.57894711709324,2,2.785028841280045,61.46831931218514,11,4.9737981865349825,2.636137476197008,0.09517173006383532,83.7055065479875,2,2844.1369566286057,0.4427777584557999,3.1692633288072356,459.49973482202313,1
473,11894.973056039918,90.03739062049007,1,2.731280139968108,67.42298410980192,0,4.015960348549502,2.1599414897375366,0.050149214639506834,94.68954512710123,8,4818.52119425787,0.3630101311342113,4.575899300156323,281.337899237379,1
164,13198.657130484424,89.09913759455475,4,4.6869057193045,90.6017275988196,22,3.285060784437672,8.157265572895012,0.0502523914693815,91.83792426556863,3,2179.029150217937,0.4432751254841225,2.0031960341095782,221.64668291035144,1
245,11492.24003314204,95.06951210892962,0,4.504846409360066,76.2050429334744,11,4.477317788794868,6.3868593954854065,0.09234361453455983,91.56621461075363,3,2955.6508552629634,0.2104173963921507,2.599896563997795,221.09931684206865,1
323,5658.499139645077,82.64941312683852,0,4.036102093345885,94.90082067384728,10,4.5287231781947375,7.588731348692186,0.02899182359285798,93.5651376487127,7,2537.0385202722773,0.3548227579611287,5.505478153480891,458.8779210514152,1
338,7486.246697302338,90.93831027586248,4,1.8331508899255284,80.98830164729063,12,4.865832288298075,5.06197859366079,0.033210613004574584,91.27930917313063,5,3519.307856992994,0.38566949803055806,9.585302296256254,229.8933243902066,1
276,11683.124581128362,90.92495200261702,0,2.9525378707577326,60.89001407705324,2,3.8823263223824305,2.08873994819594,0.06563476943951431,89.15027472676186,0,1775.3797226062352,0.25336206414713536,6.199177078155026,304.6321038960438,1
878,8137.781981118917,81.78946245620774,4,1.5075375498755825,88.66854438407707,7,0.9746366529906547,4.648122793048203,0.07851759548993943,92.80760565628192,1,2039.7571605371331,0.42489764728276047,4.676470742692201,392.4044202371591,1
952,5749.685429895181,88.35968171013828,0,2.4976251412094292,64.4093163488493,2,3.5490304445199508,6.865081863385141,0.06993107254324912,94.4745413910115,8,4435.07140545604,0.1010035099369187,3.1843028788237158,183.79241664376752,1
381,17654.744960777356,97.06569597134404,5,2.678958795919058,91.57518533847698,16,0.37564220821909244,3.805624563760878,0.07887182825222783,84.51533885662381,5,4245.344895441353,0.33796790008568867,2.7631117423579656,201.53563263435746,1
162,19717.88793746174,97.1230724398932,5,4.242380180761989,66.7241019922072,12,1.5898146395769674,7.502434669063451,0.05751080392905972,89.94099788476225,6,4156.758755482562,0.34542738814085217,6.92566326441006,243.22475723805073,1
316,16897.143109951092,81.98475329839361,2,4.532127643962469,73.81785543222054,9,0.5790375515779173,8.35520807913556,0.08628234827116037,89.16344926530248,8,4083.6784372715842,0.3135372372154542,8.634927856794928,361.689355738956,1
953,17806.773825570006,81.81441765495661,0,2.36579028078415,90.45085718501441,16,4.7497130344377005,5.634135986924473,0.055010673006916394,80.79806541222577,2,2837.749973846316,0.35201939476777977,4.589703337952472,426.99626045853114,1
926,8629.656954755681,85.2539095400387,3,0.5796700028295674,98.16925429905686,2,1.6937705611218101,9.00577038455334,0.02293406272512091,96.68877312848011,4,3915.5630901288328,0.1668907428093081,5.955931417359545,318.6823053323998,1
894,19409.404632697995,97.49532125107987,4,4.377982279052096,74.85735802586929,12,3.566078232216249,8.838532516552943,0.054170110649861825,87.54764047876849,4,2548.8192714884713,0.37391259272095034,7.360540851241351,153.1714946598495,1
788,7953.885566801426,82.57805170146997,0,1.284254053256123,93.17600880795743,21,2.8565921789306365,9.02446362233467,0.07129446851569547,81.45378466402417,9,1402.8383207579207,0.2343155851346661,1.5246601755001823,278.4982092278884,1
560,19271.447155427486,94.39993605254892,5,3.298468837506771,67.63169061903355,5,0.5375570652856843,7.28829626125468,0.06535753394149114,89.15798194152963,6,2573.498566595569,0.28082149703036713,4.158073426925651,151.0762888492776,1
709,19922.289409489265,82.02331239226207,5,0.6123690519535904,92.28719080809964,13,2.806722239404387,4.438311997388639,0.024301676297073582,83.22961612183195,1,1634.6521769117235,0.23324374559850747,7.56777600785898,135.31886786667812,1
204,15675.84208619073,92.4627570749565,4,2.2977791386725395,86.29976237025005,9,3.3051177171243644,5.850010258972576,0.004107822800411854,94.08828829269329,3,2563.4067225300387,0.28957448139979414,7.161571238673447,335.8467079405791,0
198,19717.15597687733,87.12134598238289,3,4.936821359519074,67.70974028849474,19,4.407586286568148,7.684085196248731,0.025248076039059965,91.43543150335303,3,2189.700861451546,0.3486276906046991,1.4801295197448223,482.4848447191692,1
610,13543.096693506555,95.77827925931734,0,0.9531212049671139,72.10015841405647,15,0.35042821209571584,3.684509226100582,0.09840420712537196,85.40227613955871,7,3396.6426682716997,0.43533738835822045,3.1403664853606448,435.04473333362375,1
484,8893.126747641356,84.67380897650727,0,2.4066191839983904,65.27083554388145,17,1.478169925484203,7.910748074036211,0.018446624039044925,99.00947718301948,9,2446.161661993694,0.2933740230560884,7.119614930005011,409.7885050169972,1
504,11554.938284984313,92.78403658779919,3,1.8821747758547849,75.31868044257253,12,3.4617047195630626,6.384708936744322,0.04643717584908935,85.83490696511161,2,3822.3586535167137,0.2292895310414413,3.442744381203141,390.8223863461335,1
922,13903.41403068179,84.7136506915177,3,4.57289655524719,68.14594564493109,9,0.17165817935905936,2.7681395222685063,0.063834579935756,91.09993813953841,1,3048.5867241905976,0.2951767515701538,8.329692645436488,458.85114285427903,1
617,6096.223430405225,94.27320566224307,3,4.412030485583099,85.75991814521893,5,1.0177672808873544,6.458290616001338,0.08794731850495423,96.031356485821,8,4677.9691140616,0.3755214656282062,1.2655437327924342,401.13403365711105,1
575,14335.148969258691,97.47356069121497,5,1.5696444213780296,99.78020416882235,9,1.0933519820233406,2.5342091056998663,0.07602586375302077,90.27784595908976,3,1364.101741401548,0.23868028669031827,2.7131232636410054,350.75093812030855,0
808,19717.667551434417,82.5360359825352,4,0.8653450417269403,60.48036652337056,4,3.3466320638678693,2.1144582803729763,0.09089531055606032,99.2171135155057,8,3750.836754565329,0.2657128298893625,3.5318168204550235,245.87203210948815,1
962,7851.614746755915,97.33191377191007,3,3.3221227732750287,81.63679253149195,5,1.4298033973772373,9.117021359258276,0.06043836935784851,96.8770913395903,5,3689.5875102801583,0.32513592680349457,9.327608513290794,140.37755594391712,1
744,16888.92674432575,91.87150508828596,4,2.013659203476694,82.94666390196039,6,2.9979783113007867,5.919328892835957,0.08653188081278099,98.42038028001792,0,4802.506189650803,0.21760370553094002,8.16687060733599,284.4133455376042,0
969,18618.48190669429,82.54220981734048,2,3.5243797577272837,96.56835158723248,10,4.826742233381537,6.346317240322598,0.026384299713920947,87.45405167508878,2,2486.20746817461,0.18363386381777672,8.957305778763859,469.91369445814695,1
870,19155.52389230331,88.55083710719424,0,0.6445389023051651,80.2402133906775,15,3.9662149100061694,4.239502173042135,0.04305648421698647,90.96710834822517,6,2221.7518788486495,0.1561569135453048,4.964312324595587,333.240106150061,1
536,19402.03406608171,83.21720586970196,0,1.1002965582987023,81.7480567857967,11,1.6645140232225302,6.341957755659948,0.08437724743492744,96.80332590986801,8,1689.5737768546262,0.24104399325042972,8.403058821487779,173.80167195805342,1
122,12821.894580822078,94.0069577773314,1,3.588675047476895,78.86611205313554,11,2.3619998441968217,3.350949537197862,0.03255636677778545,98.07000068605493,7,2061.1540614211744,0.11933716257522282,8.681442146620737,359.60932339233756,1
664,19659.618619872555,95.177362688359,2,1.4556679488612398,70.75617218245925,22,1.0033695105050144,7.965166379076201,0.0871222144238395,98.88727155937043,4,3007.5630910205546,0.3333930106838006,4.599611414874997,286.1848936322018,1
776,16359.653107016584,82.11593040545598,3,4.3591445409308065,62.241165329956544,19,0.07860005151724914,8.586793283231085,0.03631150678883382,97.58303986559511,7,4350.851847839909,0.1703637463990098,9.950156629698274,472.5520354331866,1
813,7425.071543554428,90.12279705389288,3,0.7636589946956094,76.34630728839345,4,1.4485769906242911,8.847006239354084,0.03633947037233424,94.61509808150468,1,2137.146413922565,0.25095791693201713,8.661147662942824,164.37596402480102,1
557,12153.501597019549,96.29250112051835,5,1.4696689225350859,62.10365884962714,15,1.8470430560246909,2.8532217394234403,0.03090329147911445,80.4842961106386,2,1630.9684666295623,0.20768912615934904,9.766872718703098,384.804699402705,1
182,15774.96763058006,98.72326083101993,2,4.993521118182809,82.01969877863671,5,2.821835864592377,6.462035202758343,0.05469430836375686,86.29906898950927,7,2088.513884296675,0.35215598653669977,8.79847397780649,372.64098592272063,1
244,8710.10473728625,90.2703573348354,3,2.4488424616405666,72.29174572969173,8,4.720333246318649,8.470007758752264,0.012906873889871995,82.5787256978686,8,1403.7079001139382,0.44013826458674654,7.985832762300472,493.41663140860186,1
184,14609.22775323331,99.00558447222814,1,3.663345485950896,81.34409606101711,4,4.7392603653591685,3.0257319056991063,0.0036602651848019253,83.09517202680297,9,4706.781665231984,0.353320417195338,9.494594861180913,325.96485064737544,1
177,14999.007185699289,90.71377940912059,4,1.3219837198565616,65.37187857580747,20,0.3504914942964438,2.796179265392613,0.08974129799709907,85.81814374765784,7,4490.496608088989,0.31700197146935755,4.778373201261311,448.62961437345604,1
556,7440.496157128488,87.88380989199815,0,3.24440930743492,97.30519862957439,22,3.0732283976558517,8.535535989360167,0.09289382545737919,81.49480914377105,3,2233.9668679406095,0.3676334957288169,8.050000901471762,109.88557501257227,1
977,13476.279686791344,96.96406257105791,2,3.767477307662383,95.7808497419974,15,0.21176325443928057,8.373888311129782,0.00761706618919249,84.86063624648432,5,1987.9512637274681,0.11199625510407994,2.916020853244986,149.15678728965304,1
100,16574.403664679114,89.85965420916179,0,1.9151448613992974,67.59986036809138,17,3.2404053740785175,5.589545095707743,0.05496975549614927,99.13957673078282,4,4621.589256259663,0.1491378643848479,7.595144692489693,238.37542913861222,1
150,12483.434968039128,89.43805021129046,4,4.23003700389145,73.7377713317604,18,0.588515311375733,2.8776893508805186,0.053968215975518125,86.23887157176392,3,1007.0878052838239,0.1379708943884177,8.068179547471535,347.73095886289514,1
784,5181.546751641611,89.80624978819657,2,3.215379103125275,84.53971087407919,11,4.732014125110502,6.1289852585356135,0.037243068041761744,83.19426139848048,8,3402.3101119653866,0.1392788662995136,7.448719688952308,279.63173798696346,1
816,5135.577036189383,96.93570003739491,4,2.251053543267636,63.82744829223625,1,4.321693412694847,5.158425600037329,0.056890482050461016,94.36600360839616,9,4664.0150437826815,0.2041934860786192,8.648317588214455,181.07849893863556,1
871,10355.440159550184,96.63883083376103,3,3.0093907700442135,74.18271284464603,9,0.11164415276691653,6.1483794483521015,0.045811934572806495,96.570103001045,2,3034.229955625411,0.3128209041532821,4.720019021646451,335.6814959565738,1
545,18892.91102647673,88.07039984880423,3,3.095423813461659,70.04449147276024,11,3.910658622289281,5.519161616204661,0.04896350142045546,86.28075699192966,0,1011.8678383985356,0.14587263146269885,5.902913188679423,326.6796237365451,1
